datetime,v,vw,o,c,h,l,t,n,hourly_vwap,hourly_liquidity,fd
2011-11-18 12:00:00,6597.66666666667,0.918937666666667,0.918728,0.918442,0.92097,0.91746,55067710000000.0,6597.66666666667,7277.052568,6597.66666666667,1879677.1130105
2011-11-18 18:00:00,0.0,,,,,,0.0,0.0,,0.0,
2011-11-19 00:00:00,0.0,,,,,,0.0,0.0,,0.0,
2011-11-19 06:00:00,0.0,,,,,,0.0,0.0,,0.0,
2011-11-19 12:00:00,0.0,,,,,,0.0,0.0,,0.0,
2011-11-19 18:00:00,0.0,,,,,,0.0,0.0,,0.0,
2011-11-20 00:00:00,0.0,,,,,,0.0,0.0,,0.0,
2011-11-20 06:00:00,0.0,,,,,,0.0,0.0,,0.0,
2011-11-20 12:00:00,219.0,0.917574074074074,0.91669,0.91674,0.91829,0.91664,11896290000000.0,219.0,1205.69233333333,219.0,132727.272727269
2011-11-20 18:00:00,5027.16666666667,0.914305555555556,0.914273333333333,0.914086666666667,0.91699,0.91234,79309355000000.0,5027.16666666667,4595.92247194444,5027.16666666667,1081111.11111113
2011-11-21 00:00:00,11526.0,0.912993611111111,0.913581666666667,0.912558333333333,0.91579,0.90919,79310648333333.3,11526.0,10518.3680944444,11526.0,1746363.63636365
2011-11-21 06:00:00,16501.8333333333,0.906168333333333,0.906673333333333,0.905261666666667,0.91039,0.89955,79311976666666.7,16501.8333333333,14947.6169636111,16501.8333333333,1522309.34809347
2011-11-21 12:00:00,7459.0,0.901905277777778,0.901603333333333,0.901745,0.90416,0.89971,79313265000000.0,7459.0,6725.78640472222,7459.0,1676179.77528092
2011-11-21 18:00:00,5181.33333333333,0.904021388888889,0.904085,0.904381666666667,0.9062,0.90154,79314555000000.0,5181.33333333333,4684.82263861111,5181.33333333333,1111874.10586552
2011-11-22 00:00:00,11416.6666666667,0.902274722222222,0.902841666666667,0.902185,0.90464,0.89909,79315843333333.3,11416.6666666667,10297.1380377778,11416.6666666667,2057057.05705704
2011-11-22 06:00:00,14270.1666666667,0.8996575,0.89975,0.89961,0.90149,0.89779,79317131666666.7,14270.1666666667,12836.9777533333,14270.1666666667,3856801.80180176
