datetime,v,vw,o,c,h,l,t,n,hourly_vwap,hourly_liquidity,fd
2010-08-24 00:00:00,5403.0,0.984965555555556,0.985271666666667,0.984851666666667,0.98707,0.98304,76957131666666.7,5403.0,5321.33687916667,5403.0,1340694.78908189
2010-08-24 06:00:00,8823.0,0.978808333333333,0.979756666666667,0.978241666666667,0.9865,0.9701,76958421666666.7,8823.0,8625.08935638889,8823.0,537987.804878046
2010-08-24 12:00:00,3617.5,0.97229524540518,0.972808333333333,0.972505,0.97615,0.96732,75463261666666.7,3617.5,3518.73322623016,3617.5,409682.899207248
2010-08-24 18:00:00,2229.16666666667,0.972662174397859,0.972466666666667,0.972703333333333,0.97363,0.97112,76105881666666.7,2229.16666666667,2168.23323980176,2229.16666666667,888114.209827353
2010-08-25 00:00:00,5054.16666666667,0.971116111111111,0.971578333333333,0.971145,0.97348,0.96822,76962315000000.0,5054.16666666667,4907.07595305556,5054.16666666667,960868.187579207
2010-08-25 06:00:00,8211.33333333333,0.966932222222222,0.967238333333333,0.96633,0.9714,0.96233,76963621666666.7,8211.33333333333,7936.9993825,8211.33333333333,905328.923190002
2010-08-25 12:00:00,3905.0,0.96953264619883,0.968968333333333,0.970036666666667,0.97258,0.96503,76323530000000.0,3905.0,3782.81601375731,3905.0,517218.543046361
2010-08-25 18:00:00,2530.5,0.971918140395309,0.971888333333333,0.972003333333333,0.97313,0.97049,75683435000000.0,2530.5,2459.86499601114,2530.5,958522.727272696
2010-08-26 00:00:00,5101.0,0.974218333333333,0.973921666666667,0.973828333333333,0.97813,0.97133,76967488333333.3,5101.0,4968.79453194444,5101.0,750147.058823526
2010-08-26 06:00:00,7046.5,0.971231944444445,0.971213333333333,0.971233333333333,0.97391,0.96836,76968776666666.7,7046.5,6843.60189472222,7046.5,1269639.63963963
2010-08-26 12:00:00,2924.66666666667,0.969517828282828,0.969481666666667,0.968821666666667,0.97272,0.96662,75901043333333.3,2924.66666666667,2837.11162517677,2924.66666666667,479453.551912569
2010-08-26 18:00:00,1907.66666666667,0.967243346466449,0.967233333333333,0.967236666666667,0.96862,0.96588,75902351666666.7,1907.66666666667,1845.07447552309,1907.66666666667,696228.710462268
2010-08-27 00:00:00,3246.0,0.967681706349206,0.96776,0.967346666666667,0.96971,0.96465,76117441666666.7,3246.0,3140.08862940476,3246.0,641501.976284591
2010-08-27 06:00:00,6565.16666666667,0.967957222222222,0.966958333333333,0.968241666666667,0.97442,0.96267,76973976666666.7,6565.16666666667,6356.90864138889,6565.16666666667,558737.588652486
2010-08-27 12:00:00,2217.0,0.975745333333333,0.975334,0.976324,0.97842,0.97159,51530491666666.7,2217.0,2592.71766233333,2217.0,324597.364568082
2010-08-27 18:00:00,0.0,,,,,,0.0,0.0,,0.0,
2010-08-28 00:00:00,0.0,,,,,,0.0,0.0,,0.0,
2010-08-28 06:00:00,0.0,,,,,,0.0,0.0,,0.0,
2010-08-28 12:00:00,0.0,,,,,,0.0,0.0,,0.0,
2010-08-28 18:00:00,0.0,,,,,,0.0,0.0,,0.0,
2010-08-29 00:00:00,0.0,,,,,,0.0,0.0,,0.0,
2010-08-29 06:00:00,0.0,,,,,,0.0,0.0,,0.0,
2010-08-29 12:00:00,20.3333333333333,0.978292647058824,0.97829,0.97819,0.97858,0.97677,7484750000000.0,20.3333333333333,59.6694102941176,20.3333333333333,11233.8858195213
2010-08-29 18:00:00,1586.33333333333,0.980833580246914,0.980403333333333,0.981146666666667,0.9833,0.97633,75703838333333.3,1586.33333333333,1556.07680052469,1586.33333333333,227594.452415115
2010-08-30 00:00:00,2378.83333333333,0.9806865913371,0.980836666666667,0.980805,0.982,0.97941,76774388333333.3,2378.83333333333,2332.9246660452,2378.83333333333,918468.468468475
2010-08-30 06:00:00,3981.33333333333,0.975520833333333,0.976866666666667,0.9749,0.98165,0.96902,76989531666666.7,3981.33333333333,3880.66075611111,3981.33333333333,315228.292425441
2010-08-30 12:00:00,1907.83333333333,0.968764515398321,0.968778333333333,0.968501666666667,0.97168,0.96635,72071930000000.0,1907.83333333333,1848.98655250054,1907.83333333333,357942.464040029
2010-08-30 18:00:00,2079.16666666667,0.965988121468927,0.965998333333333,0.96568,0.96809,0.96401,76350508333333.3,2079.16666666667,2008.18334409605,2079.16666666667,509599.673202618
2010-08-31 00:00:00,3618.83333333333,0.963551455938697,0.963933333333333,0.963206666666667,0.96637,0.96026,76565661666666.7,3618.83333333333,3484.77646758621,3618.83333333333,592280.414620845
2010-08-31 06:00:00,6903.16666666667,0.956961944444445,0.95689,0.95558,0.96329,0.95012,76994715000000.0,6903.16666666667,6601.47296694445,6903.16666666667,524158.440901037
2010-08-31 12:00:00,3279.16666666667,0.953047493540052,0.952863333333333,0.952705,0.95604,0.95014,73360076666666.7,3279.16666666667,3125.61796399871,3279.16666666667,555790.960451976
2010-08-31 18:00:00,2364.16666666667,0.954396471953188,0.954148333333333,0.954678333333333,0.95678,0.95105,75927910000000.0,2364.16666666667,2256.85832540591,2364.16666666667,412594.531704478
2010-09-01 00:00:00,4273.83333333333,0.955402419962335,0.95519,0.95536,0.95776,0.95341,76784715000000.0,4273.83333333333,4083.67677789548,4273.83333333333,982490.421455947
2010-09-01 06:00:00,7717.66666666667,0.958838611111111,0.957406666666667,0.958818333333333,0.96939,0.95067,76999888333333.3,7717.66666666667,7403.79620416667,7717.66666666667,412268.518518519
2010-09-01 12:00:00,2117.33333333333,0.96608378968254,0.965936666666667,0.965963333333333,0.96871,0.96375,76145603333333.3,2117.33333333333,2045.53544162698,2117.33333333333,426881.720430111
2010-09-01 18:00:00,1867.16666666667,0.965858032719377,0.965976666666667,0.965771666666667,0.96785,0.96467,74649638333333.3,1867.16666666667,1803.54197268419,1867.16666666667,587159.329140469
2010-09-02 00:00:00,4535.16666666667,0.963521892655367,0.963551666666667,0.9633,0.96609,0.96031,76576001666666.7,4535.16666666667,4367.19014618644,4535.16666666667,784630.911188004
2010-09-02 06:00:00,6354.5,0.962291388888889,0.962173333333333,0.961796666666667,0.96577,0.95892,77005088333333.3,6354.5,6114.33627111111,6354.5,927664.233576639
2010-09-02 12:00:00,2659.0,0.961357928799073,0.961303333333333,0.961325,0.96295,0.95997,75081201666666.7,2659.0,2556.30944261046,2659.0,892281.879194636
2010-09-02 18:00:00,1792.66666666667,0.961283591217212,0.961288333333333,0.960976666666667,0.96233,0.95889,74868581666666.7,1792.66666666667,1723.32300466033,1792.66666666667,521124.031007752
2010-09-03 00:00:00,3172.16666666667,0.961312967836257,0.961288333333333,0.962025,0.96475,0.95895,76367215000000.0,3172.16666666667,3050.44336513158,3172.16666666667,546925.287356319
2010-09-03 06:00:00,7719.66666666667,0.970865,0.970675,0.97284,0.98301,0.96065,77010248333333.3,7719.66666666667,7510.9334925,7719.66666666667,345244.484197972
2010-09-03 12:00:00,1317.83333333333,0.978271333333333,0.978384,0.978586,0.98046,0.97658,51554848333333.3,1317.83333333333,1546.95568166667,1317.83333333333,339647.766323025
2010-09-03 18:00:00,0.0,,,,,,0.0,0.0,,0.0,
2010-09-04 00:00:00,0.0,,,,,,0.0,0.0,,0.0,
2010-09-04 06:00:00,0.0,,,,,,0.0,0.0,,0.0,
